author,comment,timestamp,like_count,tipe_produk,brand,segment,release_date
@dreamroom1379,"udah gak ada harapan buat masuk, auto Boikot 😂",2024-11-08T18:12:54Z,1,iPhone 16,Apple,Flagship,October 2024
@Flying_Furzz,3:51 cara mengecek hp dengan benar😀,2024-11-08T18:00:31Z,1,iPhone 16,Apple,Flagship,October 2024
@EddyShine-jl8bj,Di larang jual di indonesia 😂,2024-11-08T17:42:35Z,0,iPhone 16,Apple,Flagship,October 2024
@Yohangeming,Alhamdulillah untung pake redmi😂,2024-11-08T16:49:09Z,0,iPhone 16,Apple,Flagship,October 2024
@analuna-uv7hs,Sadarlah !!! Iphone telah melecehkan Indonesia dengan miminta kepada Pemerintah RI Pajak 50 tahun,2024-11-08T14:14:13Z,2,iPhone 16,Apple,Flagship,October 2024
@MasSigit88,Kecewa.. anda tdk mendukung negara yg sedang memblokir Iphone,2024-11-08T13:19:17Z,1,iPhone 16,Apple,Flagship,October 2024
@revolusiblack,"iPhone 16 seharusnya,walaupun beli di ln  tidak masuk ke Indonesia percuma kalau masih bisa beli di ln tidak berpengaruh peraturan pemerintah,bagi beruang bebas tanpa batas soal aturan!!!!",2024-11-08T12:31:43Z,0,iPhone 16,Apple,Flagship,October 2024
@ariari-k2p,"iPhone mending jgn di beli ,mending merek lain aja soal y dh kaya ,ngelecehin bgt ke indo ,merek lain juga ga galaah bgs ko",2024-11-08T11:34:23Z,0,iPhone 16,Apple,Flagship,October 2024
@KecoaAir,"kalo ip si charger paling top tapi harga murah adalah Ugreen paling top aku udh pake ip 13 pro max 1th lebih  tapi BH masih 98 , awet bgt padahal udh up ios dari ios 17-18.1 lohh bh masih awet bgt",2024-11-08T10:17:54Z,1,iPhone 16,Apple,Flagship,October 2024
@liyana_sadalee1662,"Kalo di banned di indonesia... Hp mu mau di kemanain bang? 
Bisa di return nggk sih?",2024-11-08T10:05:43Z,0,iPhone 16,Apple,Flagship,October 2024
@mamad_studio,"Ini melanggar hukum ngga sih beli iphone di luar negeri, yang jelas2 udah di banned di indonesia.",2024-11-08T08:39:48Z,0,iPhone 16,Apple,Flagship,October 2024
@FriskaMarintan-n9g,Bang David mirip Tulangku.,2024-11-08T06:11:24Z,0,iPhone 16,Apple,Flagship,October 2024
@ikanikan_chanel,"Hp mahal , besarin gengsi. Biaya produksi minim, invest minim, pengen untung gede. 

Ingat blackberry gak heee",2024-11-08T05:40:54Z,0,iPhone 16,Apple,Flagship,October 2024
@sobatan,Iphone di larang tipe 16 gue setuju di blokir dari indonesia.masa minta pajak grtis 50 tahun gila.di lecehkan negara kita sama iphone,2024-11-08T05:19:23Z,0,iPhone 16,Apple,Flagship,October 2024
@hahahehe6033,"oh ini toh, merk hape yang mahal tapi gak mau bayar pajak di Indonesia 😂",2024-11-08T05:14:42Z,0,iPhone 16,Apple,Flagship,October 2024
@kafi1155,Kabarnya setelah 1 bulan .apa bang,2024-11-08T04:46:07Z,0,iPhone 16,Apple,Flagship,October 2024
@rindinabilasaputri2955,"Tolong juga dong para influence  harus kerjasama dengan pemerintah, jangan mentang-mentang banyak uang bisa beli seenaknya diluar negeri padahal di indo udah diblokir",2024-11-08T04:09:55Z,0,iPhone 16,Apple,Flagship,October 2024
@tangadulan,"Chanel ini diduga melanggar pasal 35 PP No 46 tahun 2021.

Karena udah promosikan iphone 16.",2024-11-08T03:44:30Z,1,iPhone 16,Apple,Flagship,October 2024
@madhatter2916,udah di banned bang...apple udah finish,2024-11-07T23:08:22Z,1,iPhone 16,Apple,Flagship,October 2024
@ronikeceh,Awas di penjara beli iPhone 16 😂,2024-11-07T22:52:07Z,0,iPhone 16,Apple,Flagship,October 2024
@Ceritain7,ilegal Iphone 16 di Indonesia. Holiday tax 50 tahun.,2024-11-07T22:28:54Z,0,iPhone 16,Apple,Flagship,October 2024
@mediputra1393,SAY NO TO IPHONE!!!,2024-11-07T22:18:36Z,0,iPhone 16,Apple,Flagship,October 2024
@NurmanSadega-m8d,Di indonesia di band oyy kasihan😂,2024-11-07T20:27:08Z,0,iPhone 16,Apple,Flagship,October 2024
@ocollwkwkwk2648,hapus aja bang vidionya..🤥,2024-11-07T18:44:17Z,0,iPhone 16,Apple,Flagship,October 2024
@andyleboy,Sangat mantab,2024-11-07T18:09:19Z,0,iPhone 16,Apple,Flagship,October 2024
