author,comment,timestamp,like_count,tipe_produk,brand,segment,release_date
@EMbul888,"Buat kaum yang mndang mnding dan cuma cari yg ngutamain camera dan murah.
Hp sharp sama Sony, emang bukan pasaran kalian.
2 merk ini biasanya lbih kwalitas ke tahan banting mesinnya.
Soalnya saya pernh pakai iphone, Samsung, Xiaomi, oppo.
Akhirnya saya mengakui sony paling ok s.",2024-05-30T00:26:51Z,6,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@bukanyoutuber5172,Tapi lcd sama sparepart lain belum ada dipasaran jadi kalo rusak dibuang aja,2024-05-29T13:49:19Z,1,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@mahfud_asr,Kamera depan 8mp nya gimana nih kualitas? Sm kaya 8mp pixel atau 8mp sharp aquos v6 5g?,2024-05-19T10:31:46Z,1,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@dtmalintang,"Gw beli januari di Rp 5,99 Jt di sharp official Store di Toped, 2 bln pake tiba2 suara hilang, claim garansi di ganti unit baru, proses 1 bulan, baru nyampe seminggu lalu,. skg harganya 4 jt an doank di reseller olshop,.. kalau performance dan kenyamanan pas di pegang boleh lah,. tapik kenapa harganya bisa drop begitu,.. jadi kecewa sudah beli di harga tertinggi, kedepannya mikir2 dulu mau ambil brand ini, kalau mau ambil brand japan lagi gue ke Sony aaja deh.😘😘",2024-04-30T09:23:51Z,2,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@anthonismanto,Nunggu jadi 1 juta,2024-04-13T08:03:02Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@anggiwana4856,"Yang di kota medan, saya jual 3 juta baru,, stock tinggal 1",2024-04-09T20:00:36Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@Rismanbejoselawase,Bagus di beberapa aspek tetapi tidak selera kebanyakan orang,2024-04-08T04:39:55Z,2,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@philipjuned,"pangsa pasarnya buat orang lapangan yang sat set masuk kantong , nyaman digenggam juga. bukan kaum mendang mending",2024-04-02T14:54:19Z,4,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@tesiqoo,"isu layar shadow bang.. sedih gua, udah tertarik sih sama ni hp tp kenapa kok begitu,",2024-04-02T09:45:39Z,3,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@doniromdoni5891,Naksir hp ini. Desainnya beda. Bener2 ngedepanin fungsi dan ketahanan. Pasti gw beli. Mau Upgrade dari galaxy m33,2024-03-30T12:21:18Z,2,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@cecepferdiansyah6233,Saya user infinix menangis melihat harganya🤒,2024-03-30T04:54:26Z,3,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@avensoependi8778,Yg gue demen karna compact dan os nya .. Simple,2024-03-24T15:07:00Z,3,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@Perampok04,Hp menarik buat orang yg bosen sama hp mainstream :v,2024-03-22T20:08:38Z,1,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@TheRico2710,"Ini jadi daily device gw skrg, battery awet,sama snapdragon 6 gen 1 nya mantep performanya,cuman SHARP setau gw yg pake snapdragon 6 gen 1 ini",2024-03-20T04:48:54Z,26,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@poncosatriowahyudi,"akhir gw punya juga hp original persis sama kyk sharp jepang , hasil fotonya ok video jg ok krn ada stabilizer OSC , kalo buka youtube itu displaynya keren banget gw sandingin sama iphone lebih bagus sharp. totally puas sih pake hp yg mereknya beda dari merk hp yg pada umumnya",2024-03-20T04:42:49Z,6,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@kangfeederxd6807,njir sd 6 gen 1 ngalahin sd 7s gen 2😂,2024-03-18T17:29:53Z,3,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@erikhidayanto,"1.5 menit video ditunjukin belakangnya aja.
ternyata emang karena design depannya jelek 😅

edit: baru ngeh boxnya juga nampilin punggung aja.
yang bikinnya juga kayaknya sadar design depannya enggak menjual. 🙃",2024-03-17T11:48:17Z,2,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@lowdvice9995,"overprice, nunggu turun jadi 3jt an aja belinya😂",2024-03-17T04:52:08Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@emanueldika2313,Definisi utama fungsi bukan gengsi😅,2024-03-17T03:29:34Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@leonay1901,Buseet 5jeti..kamera vdio masi jiter Jiter.. Ga ah mahal..,2024-03-16T06:52:54Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@hehehehehe8033,"good job sharp, cuma masalah desain aja sih, selebihnya 👍👍👍👍👍👍👍👍👍👍

nabung nabung..",2024-03-15T23:03:20Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@ntiasasin,Hhhh HP badut   harga segitu  liat lah poco liat lah infinix 🤣 karena sponsor jadi di puji puji di bagus bagusin 🤣,2024-03-15T21:19:47Z,2,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@haeruddin1885,Pengujian kamera terlalu singkat coba lebih mendalam,2024-03-15T17:50:49Z,1,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@muhammadhafidh3631,Bang ini chargernya bisa masuk berapa watt? Katanya cuma 18w cuma chargingnya kok 30watt ya?,2024-03-15T12:57:19Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@BGSZANIE,"Sharp turun harga..
R7s di harga awal 15jta.an sekrang 6.8jta.an
Sense 8 hrga 5.9jta free gopay 1jta traveloka 500rb.",2024-03-15T01:48:52Z,1,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@TRcommander,"Biasanya hp ukuran kecil cuma ada di tingkat flagship, mahal2.
Kali ini ada hp compact yg harganya agak murah. 👍",2024-03-15T01:03:49Z,16,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@rizkyadien6397,setelah melihat review ternyata issue layarnya burn in/shadow seketika ciut nyali hntuk membeli hp ini,2024-03-14T23:04:40Z,4,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@nantoi80,Bisa pake esim gak yaa ?,2024-03-14T22:39:24Z,4,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@SarifH-i5f,Gila kamera nya bening bngt,2024-03-14T22:16:50Z,1,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@adhiraphael8195,"Dulu Sharp Aquos sense 4 plus pertama keluar 4,5. Dalam 1,5 tahun drop sampe 2,4. Disitulah Bru saya beli 😂.  Sabar aja 1 tahunan, biasanya drop 50 %. Kelebihan sense 4 plus IP68. Bisa dicemplungin di Air dan aman. Udh buktiin sendiri 😊. Ini sense 8 kyaknya bakal mirip2 sense 4 plus, bakal drop banyak. Maklum HP ga laku 😅",2024-03-14T21:50:48Z,2,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@hastazacharia,"Awal Bulan Dapat Harga 4,4Jt, Free headphone wireless dan CB 100K. Kalau gw sendiri ngarasa worth walau tampilan depan agak ketinggalan tapi feels premium dapat, Aluminum unibody cuy. Clean OS Pula.",2024-03-14T19:51:53Z,11,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@ahmadkosasih5210,"Berat klo 6 juta mah. Terlalu banyak saingannya yg lebih bagus. 
Fix masuk goa ini mah😅",2024-03-14T17:31:56Z,2,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@SharpV6-qr8np,"Hp incaran ku, semoga bisa kebeli nanti",2024-03-14T17:31:09Z,2,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@ateng.mantaoabis5812,Mantaap juga,2024-03-14T16:44:32Z,1,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@MGilberts,"Pengen banget sama nih hp sharp... Salah satu model brand Sharp yg masuk resmi di indo 😅😅😅... Kapan lagi,.udh lumayan compact, spek lumayan, kamera ajib... Waaaah pokoknya sharp banget, udh penggemar hp Sharp sari jaman sekolah, sama LG, ntah kenapa sony sy kureng suka 😅😅... Terakhir pake hp LG pas kuliah, lupa seringa tp enak banget .. hp resmi, yg susah emng sharp soalnya banyakan hp limbah malah yg masuk hahahahah.... Akhirnya ke samsung, trus ke realme, kadang idealis kalah sama kebutuhan san pasar, 😢😢... Sekarang ekonomi agak stabil, pengen beli ini hp bulan kemaren, tp masih mikir 😂....",2024-03-14T14:59:27Z,13,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@newbiechan8214,Anti mainstream😂😂😂,2024-03-14T14:56:20Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@GankYT,layarnya jarang di pake hp lain,2024-03-14T14:34:16Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@brammoersas689,"Februari kemaren aq beli baru, segel, di tokped
4 Juta pas ❤",2024-03-14T14:32:32Z,6,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@ranggasetiadi8147,Kameranya 😮 wow juga ya,2024-03-14T14:24:09Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@Mamahpauzan55,Review samsung a35 sama a55 bang,2024-03-14T12:56:45Z,3,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@gadgetman4589,Pilih hp yang performa biar gak nyesal,2024-03-14T12:13:43Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@BumiHijauLangitBiru,Launcher pixel,2024-03-14T12:07:02Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@QOQODchannel,"Andaikan harganya dibawah 4jt an, ini HP paling ngeri speknya
Pastinya saya paling depan untuk memilikinya",2024-03-14T12:04:38Z,6,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
@OkxGass,Dh ada kah di indo?,2024-03-14T11:58:59Z,0,Sharp Aquos Sense 8,Sharp,Mid-Range,January 2024
